time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
119.98,1.0,119.99,10.0,119.98,1.0,nan,nan,387387.0,120.75,121.56,118.37,119.33
119.98,1.0,119.99,10.0,119.98,1.0,nan,nan,387388.0,120.75,121.56,118.37,119.33
119.98,1.0,119.99,10.0,119.98,1.0,nan,nan,387389.0,120.75,121.56,118.37,119.33
119.98,1.0,119.99,10.0,119.98,1.0,nan,nan,387389.0,120.75,121.56,118.37,119.33
119.98,1.0,119.99,10.0,119.98,1.0,nan,nan,387390.0,120.75,121.56,118.37,119.33
