time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:57:32.015985+00:00,123.01,42.0,123.03,8.0,123.01,6.0,31.0,12.0,314708.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:32.017067+00:00,123.01,42.0,123.03,8.0,123.01,6.0,31.0,12.0,314708.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:32.018977+00:00,123.01,42.0,123.03,8.0,123.03,1.0,31.0,12.0,314709.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:32.020333+00:00,123.03,6.0,123.04,17.0,123.03,1.0,42.0,8.0,314709.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:32.021970+00:00,123.02,14.0,123.04,16.0,123.03,1.0,6.0,17.0,314846.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:32.628896+00:00,123.02,14.0,123.04,16.0,123.03,1.0,6.0,17.0,314846.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:32.630887+00:00,123.02,14.0,123.04,16.0,123.03,1.0,6.0,17.0,314847.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:33.653834+00:00,123.02,21.0,123.04,14.0,123.03,1.0,14.0,16.0,314847.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:33.654832+00:00,123.02,21.0,123.04,14.0,123.03,1.0,14.0,16.0,314847.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:33.657121+00:00,123.02,21.0,123.04,14.0,123.03,3.0,14.0,16.0,314850.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:33.658062+00:00,123.02,14.0,123.04,15.0,123.03,3.0,21.0,14.0,314850.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.070019+00:00,123.02,14.0,123.04,15.0,123.03,3.0,21.0,14.0,314850.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.072017+00:00,123.02,14.0,123.04,15.0,123.03,5.0,21.0,14.0,314850.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.073012+00:00,123.02,3.0,123.04,31.0,123.03,5.0,14.0,15.0,314855.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.076073+00:00,123.01,33.0,123.04,39.0,123.03,5.0,3.0,31.0,314855.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.078001+00:00,123.01,33.0,123.04,39.0,123.04,6.0,3.0,31.0,314861.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.480356+00:00,123.01,33.0,123.04,39.0,123.04,6.0,3.0,31.0,314861.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.481550+00:00,123.01,33.0,123.04,39.0,123.03,1.0,3.0,31.0,314861.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.483341+00:00,123.01,37.0,123.04,40.0,123.03,1.0,33.0,39.0,314862.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:34.833482+00:00,123.01,37.0,123.04,40.0,123.03,1.0,33.0,39.0,314863.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.152877+00:00,123.01,35.0,123.04,41.0,123.03,1.0,37.0,40.0,314863.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.153901+00:00,123.01,35.0,123.04,41.0,123.03,1.0,37.0,40.0,314863.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.155870+00:00,123.01,35.0,123.04,41.0,123.04,7.0,37.0,40.0,314870.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.600997+00:00,123.01,22.0,123.04,41.0,123.04,7.0,35.0,40.0,314870.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.961281+00:00,123.01,22.0,123.04,41.0,123.04,7.0,35.0,40.0,314870.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.962276+00:00,123.01,22.0,123.04,41.0,123.04,7.0,35.0,40.0,314870.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:35.963364+00:00,123.0,15.0,123.02,23.0,123.01,1.0,22.0,41.0,314871.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:36.363938+00:00,123.0,15.0,123.02,23.0,123.01,2.0,22.0,41.0,314873.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:36.365831+00:00,123.0,4.0,123.02,26.0,123.01,2.0,15.0,23.0,314873.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:36.839993+00:00,123.0,4.0,123.02,26.0,123.01,2.0,15.0,23.0,314873.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:36.841030+00:00,123.0,4.0,123.02,26.0,123.0,7.0,15.0,23.0,314880.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:37.165996+00:00,123.0,3.0,123.02,27.0,123.0,7.0,4.0,26.0,314880.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:37.492491+00:00,123.0,3.0,123.02,27.0,123.0,7.0,4.0,26.0,314880.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:37.494689+00:00,123.0,3.0,123.02,27.0,123.01,1.0,4.0,26.0,314880.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:37.496473+00:00,123.0,3.0,123.02,27.0,123.01,1.0,4.0,26.0,314881.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:37.852611+00:00,123.0,3.0,123.01,2.0,123.01,1.0,4.0,27.0,314881.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:38.163794+00:00,123.0,19.0,123.01,2.0,123.01,1.0,3.0,27.0,314881.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:38.502410+00:00,123.0,19.0,123.01,2.0,123.01,3.0,3.0,27.0,314884.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:38.890951+00:00,123.0,14.0,123.01,1.0,123.01,3.0,19.0,2.0,314884.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:39.596143+00:00,123.0,8.0,123.01,1.0,123.01,3.0,14.0,2.0,314884.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:40.412153+00:00,123.0,8.0,123.01,1.0,123.01,3.0,14.0,2.0,314884.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:40.413238+00:00,123.0,8.0,123.01,1.0,123.01,15.0,14.0,2.0,314899.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:40.786188+00:00,123.0,7.0,123.01,1.0,123.01,15.0,8.0,2.0,314899.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:40.786822+00:00,123.0,7.0,123.01,1.0,123.01,1.0,8.0,2.0,314899.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:40.788825+00:00,123.0,3.0,123.01,7.0,123.01,1.0,7.0,1.0,314900.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.089021+00:00,122.98,18.0,123.0,14.0,123.01,1.0,3.0,7.0,314900.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.419422+00:00,122.98,18.0,123.0,14.0,123.01,1.0,3.0,7.0,314900.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.420419+00:00,122.98,18.0,123.0,14.0,122.99,3.0,3.0,7.0,314900.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.421508+00:00,122.98,18.0,123.0,14.0,122.99,3.0,3.0,7.0,314903.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.864565+00:00,122.98,18.0,123.0,14.0,122.98,3.0,3.0,7.0,314903.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.866555+00:00,122.98,18.0,123.0,14.0,122.98,3.0,3.0,7.0,314906.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:41.867553+00:00,122.98,22.0,123.0,6.0,122.98,3.0,18.0,14.0,314906.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:42.254328+00:00,122.98,22.0,123.0,6.0,122.98,3.0,18.0,14.0,314906.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:42.255323+00:00,122.98,22.0,123.0,6.0,122.98,1.0,18.0,14.0,314907.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:42.869275+00:00,122.97,3.0,122.98,3.0,122.98,1.0,22.0,6.0,314907.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.197109+00:00,122.97,3.0,122.98,3.0,122.98,1.0,22.0,6.0,314907.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.198153+00:00,122.97,3.0,122.98,3.0,122.98,1.0,22.0,6.0,314908.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.200016+00:00,122.97,14.0,122.98,3.0,122.98,1.0,3.0,6.0,314908.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.202013+00:00,122.97,4.0,122.98,3.0,122.98,1.0,14.0,6.0,314909.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.505595+00:00,122.96,15.0,122.97,7.0,122.98,1.0,4.0,3.0,314909.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.825742+00:00,122.96,15.0,122.97,7.0,122.97,6.0,4.0,3.0,314909.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:43.827734+00:00,122.96,15.0,122.97,7.0,122.97,6.0,4.0,3.0,314915.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:44.165829+00:00,122.96,3.0,122.97,6.0,122.97,6.0,15.0,7.0,314915.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:44.167827+00:00,122.96,3.0,122.97,6.0,122.97,6.0,15.0,7.0,314915.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:44.169820+00:00,122.96,3.0,122.97,6.0,122.96,1.0,15.0,7.0,314916.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:44.170817+00:00,122.94,5.0,122.95,3.0,122.96,1.0,3.0,6.0,314916.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:44.916499+00:00,122.94,2.0,122.95,4.0,122.96,1.0,5.0,3.0,314916.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:45.738661+00:00,122.94,2.0,122.95,4.0,122.94,12.0,5.0,3.0,314916.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:45.739413+00:00,122.94,2.0,122.95,4.0,122.94,12.0,5.0,3.0,314928.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:45.739413+00:00,122.92,13.0,122.94,8.0,122.94,12.0,2.0,4.0,314928.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:45.740409+00:00,122.92,13.0,122.94,8.0,122.92,1.0,2.0,4.0,314928.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:45.740409+00:00,122.93,7.0,122.95,2.0,122.92,1.0,13.0,8.0,314929.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:46.349073+00:00,122.93,7.0,122.95,2.0,122.93,1.0,13.0,8.0,314929.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:46.350955+00:00,122.93,7.0,122.95,2.0,122.93,1.0,13.0,8.0,314930.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:46.351964+00:00,122.93,7.0,122.95,5.0,122.93,1.0,16.0,2.0,314930.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:46.758787+00:00,122.93,7.0,122.95,5.0,122.93,1.0,16.0,2.0,314930.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:46.762842+00:00,122.93,7.0,122.95,5.0,122.93,2.0,16.0,2.0,314930.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:46.764773+00:00,122.93,16.0,122.95,3.0,122.94,1.0,7.0,5.0,314933.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:47.168980+00:00,122.93,17.0,122.95,5.0,122.94,1.0,16.0,3.0,314933.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:47.593331+00:00,122.93,17.0,122.95,5.0,122.94,1.0,16.0,3.0,314933.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:47.594533+00:00,122.93,17.0,122.95,5.0,122.95,2.0,16.0,3.0,314933.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:47.596324+00:00,122.93,17.0,122.95,5.0,122.95,2.0,16.0,3.0,314935.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:47.597322+00:00,122.94,5.0,122.95,4.0,122.95,2.0,17.0,5.0,314935.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.397652+00:00,122.94,5.0,122.95,4.0,122.95,7.0,17.0,5.0,314935.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.398839+00:00,122.94,5.0,122.95,4.0,122.95,7.0,17.0,5.0,314942.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.400370+00:00,122.96,14.0,122.98,2.0,122.95,7.0,5.0,4.0,314942.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.401640+00:00,122.96,4.0,122.97,2.0,122.95,7.0,14.0,4.0,314942.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.807005+00:00,122.96,4.0,122.97,2.0,122.95,7.0,14.0,4.0,314942.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.808950+00:00,122.96,4.0,122.97,2.0,122.95,7.0,14.0,4.0,314942.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:48.809946+00:00,122.95,11.0,122.97,11.0,122.96,1.0,4.0,2.0,314943.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:49.626368+00:00,122.95,11.0,122.97,11.0,122.96,1.0,4.0,2.0,314943.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:49.627366+00:00,122.95,11.0,122.97,11.0,122.96,1.0,4.0,2.0,314943.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:49.629359+00:00,122.95,14.0,122.97,5.0,122.96,8.0,11.0,11.0,314951.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:49.630358+00:00,122.96,1.0,122.97,2.0,122.96,8.0,14.0,5.0,314951.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:50.241555+00:00,122.96,1.0,122.97,2.0,122.96,7.0,14.0,5.0,314951.0,120.53,123.46,118.6,119.82
2021-10-25 16:57:50.242464+00:00,122.96,1.0,122.97,2.0,122.96,7.0,14.0,5.0,314958.0,120.53,123.46,118.6,119.82
