time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:55:46.134069+00:00,122.96,20.0,122.98,4.0,122.98,1.0,14.0,5.0,313262.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:46.135249+00:00,122.96,20.0,122.98,4.0,122.98,2.0,14.0,5.0,313264.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:46.137378+00:00,122.98,14.0,123.0,24.0,122.98,2.0,20.0,4.0,313264.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:46.730180+00:00,122.98,14.0,123.0,24.0,122.98,1.0,20.0,4.0,313264.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:46.731603+00:00,122.98,14.0,123.0,24.0,122.98,1.0,20.0,4.0,313265.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:46.732266+00:00,122.98,18.0,123.0,20.0,122.98,1.0,14.0,24.0,313265.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:47.156348+00:00,122.98,18.0,123.0,20.0,122.98,1.0,14.0,24.0,313265.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:47.157344+00:00,122.98,18.0,123.0,20.0,122.99,40.0,14.0,24.0,313265.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:47.159335+00:00,122.98,18.0,123.0,20.0,122.99,40.0,14.0,24.0,313305.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:47.567453+00:00,122.98,8.0,123.0,18.0,122.99,40.0,18.0,20.0,313305.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.037175+00:00,122.98,6.0,122.99,4.0,122.99,40.0,8.0,18.0,313305.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.039124+00:00,122.98,6.0,122.99,4.0,122.99,40.0,8.0,18.0,313305.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.040122+00:00,122.98,6.0,122.99,4.0,122.99,3.0,8.0,18.0,313305.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.041117+00:00,122.98,6.0,122.99,4.0,122.99,3.0,8.0,18.0,313308.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.046106+00:00,122.99,15.0,123.0,1.0,122.99,3.0,6.0,4.0,313308.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.435280+00:00,122.99,15.0,123.0,1.0,122.99,2.0,6.0,4.0,313308.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.437285+00:00,122.99,15.0,123.0,1.0,122.99,2.0,6.0,4.0,313310.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:48.795871+00:00,122.99,14.0,123.0,3.0,122.99,2.0,15.0,1.0,313310.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.206401+00:00,122.99,14.0,123.0,3.0,122.99,2.0,15.0,1.0,313310.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.208393+00:00,122.99,14.0,123.0,3.0,123.0,2.0,15.0,1.0,313310.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.210731+00:00,122.99,14.0,123.0,3.0,123.0,2.0,15.0,1.0,313312.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.212384+00:00,123.0,5.0,123.01,1.0,123.0,2.0,14.0,3.0,313312.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.531537+00:00,123.0,5.0,123.01,1.0,123.03,5.0,14.0,3.0,313312.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.532595+00:00,123.0,5.0,123.01,1.0,123.03,5.0,14.0,3.0,313317.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:49.534604+00:00,123.03,4.0,123.04,1.0,123.03,5.0,5.0,3.0,313317.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.025850+00:00,123.03,4.0,123.04,1.0,123.03,5.0,5.0,3.0,313317.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.027320+00:00,123.03,4.0,123.04,1.0,123.04,5.0,5.0,3.0,313317.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.029322+00:00,123.03,4.0,123.04,1.0,123.04,5.0,5.0,3.0,313322.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.031854+00:00,123.05,8.0,123.07,43.0,123.04,5.0,4.0,1.0,313322.0,120.53,123.46,118.6,119.82
