time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:59:04.585453+00:00,122.92,6.0,122.93,5.0,122.92,10.0,12.0,2.0,316181.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:04.992327+00:00,122.91,5.0,122.93,24.0,122.92,10.0,6.0,5.0,316181.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:04.994322+00:00,122.91,5.0,122.93,24.0,122.92,10.0,6.0,5.0,316181.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:04.995317+00:00,122.91,3.0,122.92,2.0,122.92,1.0,5.0,24.0,316182.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:05.402567+00:00,122.91,3.0,122.92,2.0,122.92,1.0,5.0,24.0,316182.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:05.403533+00:00,122.91,3.0,122.92,2.0,122.92,1.0,5.0,24.0,316182.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:05.404524+00:00,122.91,3.0,122.92,2.0,122.92,1.0,5.0,24.0,316183.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:05.811024+00:00,122.9,5.0,122.91,1.0,122.92,1.0,3.0,2.0,316183.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:05.813011+00:00,122.9,5.0,122.91,1.0,122.9,5.0,3.0,2.0,316183.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:05.815006+00:00,122.9,13.0,122.92,14.0,122.9,5.0,5.0,1.0,316188.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:06.355437+00:00,122.9,17.0,122.92,7.0,122.9,5.0,13.0,14.0,316188.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:06.835410+00:00,122.9,17.0,122.92,7.0,122.9,5.0,13.0,14.0,316188.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:06.837341+00:00,122.9,17.0,122.92,7.0,122.9,2.0,13.0,14.0,316188.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:06.838333+00:00,122.9,17.0,122.92,7.0,122.9,2.0,13.0,14.0,316190.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:07.449365+00:00,122.9,17.0,122.92,7.0,122.9,2.0,13.0,14.0,316190.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:07.451444+00:00,122.9,17.0,122.92,7.0,122.9,1.0,13.0,14.0,316191.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:07.452356+00:00,122.9,11.0,122.92,11.0,122.9,1.0,17.0,7.0,316191.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:08.073027+00:00,122.9,11.0,122.92,11.0,122.91,5.0,17.0,7.0,316196.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:08.076026+00:00,122.9,22.0,122.92,7.0,122.91,5.0,11.0,11.0,316201.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:08.476255+00:00,122.9,15.0,122.92,14.0,122.91,5.0,22.0,7.0,316201.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:08.802206+00:00,122.9,15.0,122.92,14.0,122.91,5.0,22.0,7.0,316201.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:08.804201+00:00,122.9,15.0,122.92,14.0,122.91,5.0,22.0,7.0,316201.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:08.807191+00:00,122.91,13.0,122.93,14.0,122.92,1.0,15.0,7.0,316202.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.140266+00:00,122.91,1.0,122.92,5.0,122.92,1.0,13.0,14.0,316202.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.459118+00:00,122.91,1.0,122.92,5.0,122.92,1.0,13.0,14.0,316202.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.460347+00:00,122.91,1.0,122.92,5.0,122.92,1.0,13.0,14.0,316203.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.461891+00:00,122.9,18.0,122.92,5.0,122.92,1.0,1.0,14.0,316203.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.773808+00:00,122.9,7.0,122.91,2.0,122.92,1.0,18.0,5.0,316203.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.775985+00:00,122.9,7.0,122.91,2.0,122.92,1.0,18.0,5.0,316203.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:09.776627+00:00,122.9,7.0,122.91,2.0,122.91,5.0,18.0,5.0,316208.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.272172+00:00,122.9,7.0,122.91,2.0,122.91,5.0,18.0,5.0,316208.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.274167+00:00,122.9,7.0,122.91,2.0,122.91,2.0,18.0,5.0,316208.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.275358+00:00,122.9,13.0,122.91,2.0,122.91,2.0,7.0,5.0,316210.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.593253+00:00,122.91,5.0,122.92,3.0,122.91,2.0,13.0,2.0,316210.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.927914+00:00,122.91,5.0,122.92,3.0,122.91,2.0,13.0,2.0,316210.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.929184+00:00,122.91,5.0,122.92,3.0,122.91,1.0,13.0,2.0,316211.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:10.930236+00:00,122.9,11.0,122.91,1.0,122.91,1.0,5.0,3.0,316211.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.894299+00:00,122.9,11.0,122.91,1.0,122.91,1.0,5.0,3.0,316211.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.896294+00:00,122.9,11.0,122.91,1.0,122.91,1.0,5.0,3.0,316211.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.898290+00:00,122.9,11.0,122.91,1.0,122.91,1.0,5.0,3.0,316212.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.899286+00:00,122.9,20.0,122.92,3.0,122.91,1.0,11.0,1.0,316212.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.901611+00:00,122.9,30.0,122.92,2.0,122.92,8.0,25.0,3.0,316221.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.904518+00:00,122.92,4.0,122.93,5.0,122.9,5.0,32.0,2.0,316226.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.906512+00:00,122.92,4.0,122.93,5.0,122.91,1.0,32.0,2.0,316227.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.908507+00:00,122.89,31.0,122.91,2.0,122.9,1.0,4.0,5.0,316227.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.910501+00:00,122.89,16.0,122.91,9.0,122.9,1.0,31.0,2.0,316228.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.912495+00:00,122.89,14.0,122.91,3.0,122.92,5.0,16.0,9.0,316233.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.914489+00:00,122.89,14.0,122.91,3.0,122.92,5.0,16.0,9.0,316233.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.916484+00:00,122.89,14.0,122.91,3.0,122.89,1.0,16.0,9.0,316234.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.918478+00:00,122.89,8.0,122.91,13.0,122.89,1.0,14.0,3.0,316234.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.920268+00:00,122.89,8.0,122.91,13.0,122.89,1.0,14.0,3.0,316234.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.922104+00:00,122.89,8.0,122.91,13.0,122.89,5.0,14.0,3.0,316239.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.923200+00:00,122.89,3.0,122.9,3.0,122.89,5.0,8.0,13.0,316239.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:17.929485+00:00,122.87,10.0,122.89,3.0,122.88,1.0,3.0,9.0,316241.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:18.320096+00:00,122.86,12.0,122.88,8.0,122.88,1.0,10.0,3.0,316241.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:18.918068+00:00,122.86,12.0,122.88,8.0,122.88,1.0,10.0,3.0,316242.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:18.920063+00:00,122.88,4.0,122.89,3.0,122.88,1.0,12.0,8.0,316242.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:19.368924+00:00,122.88,4.0,122.89,3.0,122.88,1.0,12.0,8.0,316242.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:19.369923+00:00,122.88,4.0,122.89,3.0,122.89,1.0,12.0,8.0,316243.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:19.371334+00:00,122.87,1.0,122.88,5.0,122.89,1.0,4.0,3.0,316243.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:19.371918+00:00,122.87,1.0,122.88,5.0,122.89,1.0,4.0,3.0,316243.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:19.372970+00:00,122.87,1.0,122.88,5.0,122.87,2.0,4.0,3.0,316245.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:19.698008+00:00,122.86,1.0,122.87,4.0,122.87,2.0,4.0,5.0,316245.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.007088+00:00,122.86,1.0,122.87,4.0,122.87,2.0,4.0,5.0,316245.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.009083+00:00,122.86,10.0,122.87,3.0,122.87,1.0,1.0,4.0,316246.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.010207+00:00,122.85,17.0,122.87,3.0,122.87,1.0,10.0,4.0,316246.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.556508+00:00,122.85,17.0,122.87,3.0,122.87,1.0,10.0,4.0,316246.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.557413+00:00,122.85,17.0,122.87,3.0,122.86,5.0,10.0,4.0,316251.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.884216+00:00,122.85,17.0,122.87,3.0,122.87,7.0,10.0,4.0,316251.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:20.884216+00:00,122.86,1.0,122.87,2.0,122.87,7.0,17.0,3.0,316258.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:21.580309+00:00,122.85,15.0,122.87,6.0,122.87,7.0,1.0,2.0,316258.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.194548+00:00,122.85,15.0,122.87,6.0,122.87,7.0,1.0,2.0,316258.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.195693+00:00,122.85,15.0,122.87,6.0,122.87,7.0,1.0,2.0,316258.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.196542+00:00,122.85,15.0,122.87,6.0,122.86,1.0,1.0,2.0,316259.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.196542+00:00,122.85,18.0,122.86,2.0,122.86,1.0,15.0,6.0,316259.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.198148+00:00,122.85,22.0,122.87,6.0,122.87,2.0,18.0,2.0,316259.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.199534+00:00,122.87,4.0,122.88,2.0,122.87,2.0,22.0,6.0,316261.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.811608+00:00,122.89,1.0,122.9,1.0,122.87,2.0,4.0,2.0,316261.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:22.815597+00:00,122.89,11.0,122.91,3.0,122.88,1.0,1.0,1.0,316262.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:23.398020+00:00,122.89,11.0,122.91,3.0,122.88,1.0,1.0,1.0,316262.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:23.399020+00:00,122.89,11.0,122.91,3.0,122.9,1.0,1.0,1.0,316262.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:23.400015+00:00,122.89,9.0,122.91,9.0,122.9,1.0,11.0,3.0,316263.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:23.904563+00:00,122.89,9.0,122.91,9.0,122.9,1.0,11.0,3.0,316263.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:23.905564+00:00,122.89,5.0,122.91,20.0,122.9,3.0,9.0,9.0,316266.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:24.448445+00:00,122.89,5.0,122.91,20.0,122.9,3.0,9.0,9.0,316266.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:24.449428+00:00,122.89,5.0,122.91,20.0,122.9,3.0,9.0,9.0,316266.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:24.450426+00:00,122.89,5.0,122.91,20.0,122.89,1.0,9.0,9.0,316267.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:24.452520+00:00,122.87,16.0,122.89,7.0,122.89,1.0,5.0,20.0,316267.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:25.073601+00:00,122.87,16.0,122.89,7.0,122.89,1.0,5.0,20.0,316267.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:25.074598+00:00,122.87,16.0,122.89,7.0,122.89,1.0,5.0,20.0,316268.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:25.075595+00:00,122.87,6.0,122.89,15.0,122.89,1.0,20.0,3.0,316268.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:26.506966+00:00,122.87,6.0,122.89,15.0,122.89,1.0,20.0,3.0,316268.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:26.507962+00:00,122.87,6.0,122.89,15.0,122.88,15.0,20.0,3.0,316283.0,120.53,123.46,118.6,119.82
2021-10-25 16:59:26.941803+00:00,122.87,7.0,122.89,8.0,122.88,15.0,6.0,15.0,316283.0,120.53,123.46,118.6,119.82
