Time,Bid,BidSize,Ask,AskSize,Last,LastSize,PrevBidSize,PrevAskSize,Volume,Open,High,Low,Close
2021-10-26 13:59:36.276347+00:00,125.0,1.0,125.02,2.0,125.0,6.0,3.0,7.0,115159.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:36.309626+00:00,125.01,18.0,125.05,1.0,125.0,6.0,1.0,2.0,115159.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:36.685540+00:00,125.01,18.0,125.05,1.0,125.0,6.0,1.0,2.0,115159.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:36.685717+00:00,125.01,18.0,125.05,1.0,125.0,6.0,1.0,2.0,115159.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:36.686033+00:00,125.01,18.0,125.05,1.0,125.02,1.0,1.0,2.0,115159.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:36.686328+00:00,125.01,18.0,125.05,1.0,125.02,1.0,1.0,2.0,115160.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:36.686605+00:00,125.01,15.0,125.05,1.0,125.02,1.0,18.0,2.0,115160.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.094637+00:00,125.01,15.0,125.05,1.0,125.02,1.0,18.0,2.0,115160.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.094880+00:00,125.01,15.0,125.05,1.0,125.03,4.0,18.0,2.0,115160.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.095097+00:00,125.01,15.0,125.05,1.0,125.03,4.0,18.0,2.0,115164.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.504351+00:00,125.01,12.0,125.05,1.0,125.03,4.0,15.0,2.0,115164.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.516612+00:00,125.01,12.0,125.05,1.0,125.03,4.0,15.0,2.0,115164.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.516986+00:00,125.01,12.0,125.05,1.0,125.05,4.0,15.0,2.0,115164.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:37.517190+00:00,125.01,12.0,125.05,1.0,125.05,4.0,15.0,2.0,115168.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.118714+00:00,125.01,12.0,125.05,1.0,125.05,3.0,15.0,2.0,115168.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.119001+00:00,125.01,12.0,125.05,1.0,125.05,3.0,15.0,2.0,115171.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.119548+00:00,125.01,6.0,125.05,3.0,125.05,3.0,12.0,1.0,115171.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.528443+00:00,125.01,6.0,125.05,3.0,125.05,3.0,12.0,1.0,115171.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.528664+00:00,125.01,6.0,125.05,3.0,125.04,1.0,12.0,1.0,115171.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.528887+00:00,125.01,6.0,125.05,3.0,125.04,1.0,12.0,1.0,115172.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:38.529361+00:00,125.02,10.0,125.05,4.0,125.04,1.0,6.0,3.0,115172.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:39.142690+00:00,125.02,10.0,125.05,4.0,125.04,1.0,6.0,3.0,115173.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:39.266051+00:00,125.02,3.0,125.05,4.0,125.04,1.0,10.0,3.0,115173.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:39.552860+00:00,125.02,3.0,125.05,4.0,125.04,1.0,10.0,3.0,115173.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:39.553278+00:00,125.02,3.0,125.05,4.0,125.05,8.0,10.0,3.0,115173.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:39.553550+00:00,125.02,3.0,125.05,4.0,125.05,8.0,10.0,3.0,115181.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:39.962382+00:00,125.02,7.0,125.05,3.0,125.05,8.0,3.0,4.0,115181.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.018098+00:00,125.02,7.0,125.05,3.0,125.04,5.0,3.0,4.0,115181.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.018304+00:00,125.02,7.0,125.05,3.0,125.04,5.0,3.0,4.0,115186.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.268691+00:00,125.02,3.0,125.05,4.0,125.04,5.0,7.0,3.0,115186.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.986416+00:00,125.02,3.0,125.05,4.0,125.04,5.0,7.0,3.0,115186.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.986748+00:00,125.02,3.0,125.05,4.0,125.05,1.0,7.0,3.0,115186.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.986983+00:00,125.02,3.0,125.05,4.0,125.05,1.0,7.0,3.0,115187.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:40.987425+00:00,125.02,8.0,125.05,3.0,125.05,1.0,3.0,4.0,115187.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.020634+00:00,125.02,4.0,125.05,3.0,125.05,1.0,8.0,4.0,115187.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.395718+00:00,125.02,4.0,125.05,3.0,125.05,1.0,8.0,4.0,115187.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.396058+00:00,125.02,4.0,125.05,3.0,125.04,7.0,8.0,4.0,115187.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.396393+00:00,125.02,4.0,125.05,3.0,125.04,7.0,8.0,4.0,115194.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.396714+00:00,125.02,10.0,125.05,2.0,125.04,7.0,4.0,3.0,115194.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.522519+00:00,125.04,10.0,125.07,1.0,125.04,7.0,4.0,2.0,115194.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.805436+00:00,125.04,10.0,125.07,1.0,125.04,2.0,4.0,2.0,115194.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.805646+00:00,125.04,10.0,125.07,1.0,125.04,2.0,4.0,2.0,115196.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:41.806093+00:00,125.04,9.0,125.07,5.0,125.04,2.0,10.0,1.0,115196.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:42.420113+00:00,125.04,9.0,125.07,5.0,125.06,7.0,10.0,1.0,115196.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:42.420320+00:00,125.04,9.0,125.07,5.0,125.06,7.0,10.0,1.0,115203.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:42.524983+00:00,125.04,14.0,125.07,4.0,125.06,7.0,9.0,5.0,115203.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:42.828778+00:00,125.04,14.0,125.07,4.0,125.06,7.0,9.0,5.0,115204.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:42.829046+00:00,125.04,14.0,125.07,4.0,125.06,7.0,9.0,5.0,115204.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:42.829223+00:00,125.04,14.0,125.07,4.0,125.06,1.0,9.0,5.0,115204.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.459465+00:00,125.04,14.0,125.07,4.0,125.06,1.0,9.0,5.0,115204.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.459671+00:00,125.04,14.0,125.07,4.0,125.06,1.0,9.0,5.0,115204.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.460152+00:00,125.04,14.0,125.07,4.0,125.08,3.0,9.0,5.0,115204.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.460417+00:00,125.04,14.0,125.07,4.0,125.08,3.0,9.0,5.0,115207.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.460967+00:00,125.07,4.0,125.08,4.0,125.08,3.0,14.0,5.0,115207.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.795459+00:00,125.07,4.0,125.08,4.0,125.08,3.0,14.0,5.0,115207.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.796113+00:00,125.07,4.0,125.08,4.0,125.07,2.0,14.0,5.0,115207.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.796780+00:00,125.07,4.0,125.08,4.0,125.07,2.0,14.0,5.0,115209.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:43.797618+00:00,125.06,1.0,125.07,3.0,125.07,2.0,4.0,4.0,115209.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:44.467849+00:00,125.06,1.0,125.07,3.0,125.07,2.0,4.0,4.0,115209.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:44.468028+00:00,125.06,1.0,125.07,3.0,125.07,2.0,4.0,4.0,115209.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:44.468274+00:00,125.06,1.0,125.07,3.0,125.07,1.0,4.0,4.0,115209.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:44.468544+00:00,125.06,1.0,125.07,3.0,125.07,1.0,4.0,4.0,115210.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:44.546922+00:00,125.06,1.0,125.08,16.0,125.07,1.0,4.0,3.0,115210.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:45.082458+00:00,125.06,1.0,125.08,16.0,125.06,6.0,4.0,3.0,115210.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:45.082667+00:00,125.06,1.0,125.08,16.0,125.06,6.0,4.0,3.0,115216.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:45.491971+00:00,125.05,7.0,125.07,2.0,125.06,6.0,1.0,16.0,115216.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:45.548552+00:00,125.05,7.0,125.07,2.0,125.06,6.0,1.0,16.0,115216.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:45.548690+00:00,125.05,7.0,125.07,2.0,125.06,1.0,1.0,16.0,115216.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:45.548835+00:00,125.05,7.0,125.07,2.0,125.06,1.0,1.0,16.0,115217.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:46.106340+00:00,125.05,7.0,125.08,17.0,125.06,1.0,1.0,2.0,115217.0,122.82,125.89,122.82,122.36
2021-10-26 13:59:46.300683+00:00,125.05,7.0,125.08,17.0,125.06,1.0,1.0,2.0,115217.0,122.82,125.89,122.82,122.36
